crocodile	0	0	1	0	0	0
cross	1	0	1	0	1	0
crouch	0	0	1	0	0	0
crouching	0	0	1	0	0	0
crowning	0	1	0	1	0	1
crucial	0	0	0	1	0	0
crucifixion	1	0	1	0	1	0
cruel	1	0	1	0	1	0
cruelly	1	0	1	0	0	0
cruelty	1	0	1	0	1	0
crumbling	0	0	0	0	1	0
crunch	1	0	0	0	0	0
crusade	1	0	1	0	0	0
crushed	1	0	1	0	1	0
crushing	1	0	1	0	0	0
cry	0	0	0	0	1	0
crying	0	0	0	0	1	0
crypt	0	0	1	0	1	0
cube	0	0	0	1	0	0
cuddle	0	1	0	1	0	0
cue	0	0	0	0	0	1
culinary	0	0	0	1	0	0
cult	0	0	1	0	0	0
cultivate	0	0	0	1	0	1
cumbersome	0	0	0	0	1	0
cupping	0	0	1	0	1	0
cur	1	0	1	0	0	0
curable	0	0	0	1	0	0
curiosity	0	0	0	0	0	1
curse	1	0	1	0	1	0
cursed	1	0	1	0	1	0
cursing	1	0	0	0	0	0
cussed	1	0	0	0	0	0
custodian	0	0	0	1	0	0
custody	0	0	0	1	0	0
cutter	0	0	1	0	0	0
cutthroat	1	0	1	0	0	0
cutting	1	0	1	0	1	0
cyanide	0	0	1	0	0	0
cyclone	0	0	1	0	0	0
cyst	0	0	1	0	1	0
cytomegalovirus	0	0	0	0	1	0
dabbling	1	0	0	0	0	0
daemon	1	0	1	0	1	0
dagger	0	0	1	0	0	0
daily	0	0	0	0	0	1
damage	1	0	0	0	1	0
damages	0	0	0	0	1	0
dame	1	0	0	1	0	0
damn	1	0	0	0	0	0
damnation	1	0	1	0	1	0
dance	0	1	0	1	0	0
danger	0	0	1	0	1	0
dangerous	0	0	1	0	0	0
dare	0	0	0	1	0	1
dark	0	0	0	0	1	0
darken	0	0	1	0	1	0
darkened	0	0	1	0	1	0
darkness	1	0	1	0	1	0
darling	0	1	0	1	0	0
dart	0	0	1	0	0	0
dashed	1	0	1	0	1	0
dastardly	1	0	1	0	0	0
daughter	0	1	0	0	0	0
dawn	0	1	0	1	0	1
deacon	0	0	0	1	0	0
deadly	1	0	1	0	1	0
deal	0	1	0	1	0	1
dealings	0	0	0	1	0	0
death	1	0	1	0	1	1
debacle	0	0	1	0	1	0
debauchery	0	0	1	0	0	0
debenture	0	0	0	0	0	1
debt	0	0	0	0	1	0
decay	0	0	1	0	1	0
decayed	0	0	0	0	1	0
deceased	0	0	0	0	1	0
deceit	1	0	1	0	1	0
deceitful	0	0	0	0	1	0
deceive	1	0	0	0	1	0
deceived	1	0	0	0	0	0
deceiving	0	0	0	1	0	0
decomposed	0	0	0	0	1	0
decomposition	0	0	1	0	1	0
decry	1	0	0	0	0	0
deed	0	0	0	1	0	0
defamation	0	0	1	0	0	0
defamatory	1	0	0	0	0	0
default	0	0	1	0	1	0
defeated	0	0	0	0	1	0
defect	1	0	0	0	0	0
defection	0	0	1	0	0	0
defend	0	0	1	0	0	0
defendant	1	0	1	0	1	0
defended	0	0	0	1	0	0
defender	0	0	0	1	0	0
defense	1	0	1	0	0	1
defenseless	0	0	1	0	1	0
deference	0	0	0	1	0	0
defiance	1	0	1	0	0	0
defiant	1	0	0	0	0	0
definitive	0	0	0	1	0	0
deflate	1	0	0	0	1	0
deflation	0	0	1	0	0	0
deformed	0	0	0	0	1	0
deformity	0	0	1	0	1	0
defraud	1	0	0	0	0	0
defunct	0	0	0	0	1	0
defy	1	0	1	0	1	0
degeneracy	1	0	0	0	1	0
degrading	0	0	1	0	1	0
delay	1	0	1	0	1	0
delegate	0	0	0	1	0	0
deleterious	1	0	1	0	0	0
delicious	0	1	0	0	0	0
delight	0	1	0	0	0	1
delighted	0	1	0	0	0	1
delightful	0	1	0	1	0	1
delinquent	1	0	0	0	0	0
delirious	0	0	0	0	1	0
delirium	0	0	0	0	1	0
deliverance	0	1	0	1	0	1
delivery	0	0	0	0	0	1
deluge	0	0	1	0	1	0
delusion	1	0	1	0	1	0
delusional	1	0	1	0	0	0
demand	1	0	0	0	0	0
demented	0	0	1	0	0	0
dementia	0	0	1	0	1	0
demise	0	0	1	0	1	0
demolish	1	0	0	0	1	0
demon	1	0	1	0	1	0
demonic	1	0	1	0	1	0
demonstrative	0	1	0	0	1	0
demoralized	0	0	1	0	1	0
denied	0	0	0	0	1	0
denounce	1	0	0	0	0	0
dentistry	0	0	1	0	0	0
denunciation	1	0	1	0	0	0
deny	1	0	0	0	0	0
denying	0	0	0	0	0	1
depart	0	0	0	0	1	1
departed	0	0	0	0	1	0
departure	0	0	0	0	1	0
depend	0	0	0	1	0	1
dependence	0	0	1	0	1	0
dependent	0	0	0	1	0	0
deplorable	1	0	1	0	1	0
deplore	1	0	0	0	1	0
deport	0	0	1	0	1	0
deportation	1	0	1	0	1	0
depository	0	0	0	1	0	0
depraved	1	0	1	0	1	1
depravity	1	0	0	0	0	0
depreciate	1	0	0	0	0	0
depreciated	1	0	1	0	1	0
depreciation	0	0	1	0	0	0
depress	0	0	1	0	1	0
depressed	1	0	1	0	1	0
depressing	0	0	0	0	1	0
depression	0	0	0	0	1	0
depressive	0	0	0	0	1	0
deprivation	1	0	1	0	1	0
depth	0	0	0	1	0	0
deputy	0	0	0	1	0	0
deranged	1	0	1	0	0	0
derision	1	0	0	0	0	0
dermatologist	0	0	0	1	0	0
derogation	1	0	1	0	1	0
derogatory	1	0	1	0	1	0
descent	0	0	1	0	1	0
desecration	1	0	1	0	1	0
desert	1	0	1	0	1	0
deserted	1	0	1	0	1	0
deserve	1	0	0	1	0	1
designation	0	0	0	1	0	0
desist	1	0	0	0	0	0
desolation	0	0	1	0	1	0
despair	1	0	1	0	1	0
despairing	0	0	1	0	1	0
despicable	1	0	0	0	0	0
despise	1	0	0	0	0	0
despotic	0	0	1	0	0	0
despotism	1	0	1	0	1	0
destination	0	1	1	0	1	1
destined	0	0	0	0	0	1
destitute	0	0	1	0	1	0
destroyed	1	0	1	0	1	0
destroyer	1	0	1	0	0	0
destroying	1	0	1	0	1	0
destruction	1	0	0	0	0	0
destructive	1	0	1	0	0	0
detainee	1	0	1	0	1	1
detention	0	0	0	0	1	0
deteriorate	0	0	1	0	1	0
deteriorated	0	0	0	0	1	0
deterioration	1	0	1	0	1	0
determinate	0	0	0	1	0	1
determination	0	0	0	1	0	0
detest	1	0	0	0	0	0
detonate	0	0	1	0	0	0
detonation	1	0	0	0	0	0
detract	1	0	0	0	0	0
devastate	1	0	1	0	1	0
devastating	1	0	1	1	1	0
devastation	1	0	1	0	1	0
develop	0	0	0	0	0	1
deviation	0	0	0	0	1	0
devil	1	0	1	0	1	1
devilish	0	0	1	0	0	0
devotional	0	0	0	1	0	0
devout	0	1	0	1	0	1
diabolical	1	0	1	0	0	0
diagnosis	0	0	1	1	0	1
diamond	0	1	0	0	0	0
diary	0	1	0	1	0	0
diatribe	1	0	0	0	0	0
dictator	0	0	1	0	0	0
dictatorial	1	0	0	0	0	0
dictatorship	1	0	1	0	1	1
dictionary	0	0	0	1	0	0
dictum	0	0	0	1	0	0
die	0	0	1	0	1	0
dietary	0	0	0	0	0	1
differential	0	0	0	1	0	0
difficult	0	0	1	0	0	0
difficulties	0	0	0	0	1	0
difficulty	1	0	1	0	1	0
digit	0	0	0	1	0	0
dignity	0	0	0	1	0	0
digress	0	0	0	0	0	1
dike	0	0	1	0	0	0
dilapidated	0	0	0	0	1	0
diligence	0	0	0	1	0	0
diminish	0	0	0	0	1	0
dinosaur	0	0	1	0	0	0
diplomacy	0	0	0	1	0	1
diplomatic	0	0	0	1	0	0
dire	0	0	1	0	1	0
director	0	0	0	1	0	0
disability	0	0	0	0	1	0
disable	0	0	1	0	1	0
disabled	0	0	1	0	1	0
disagree	1	0	0	0	0	0
disagreeing	1	0	0	0	1	0
disagreement	1	0	0	0	1	0
disallowed	1	0	1	0	1	0
disappear	0	0	1	0	0	0
disappoint	1	0	0	0	1	0
disappointed	1	0	0	0	1	0
disappointing	0	0	0	0	1	0
disappointment	0	0	0	0	1	0
disapproval	0	0	0	0	1	0
disapprove	1	0	1	0	1	0
disapproved	1	0	0	0	1	0
disapproving	1	0	0	0	1	0
disaster	1	0	1	0	1	0
disastrous	1	0	1	0	1	0
disciple	0	0	0	1	0	0
discipline	0	0	1	0	0	0
disclaim	1	0	0	1	0	0
disclosed	0	0	0	1	0	0
discolored	0	0	0	0	1	0
discomfort	0	0	0	0	1	0
disconnect	0	0	0	0	1	0
disconnected	0	0	0	0	1	0
discontent	1	0	1	0	1	0
discontinuity	0	0	1	0	1	0
discord	1	0	0	0	0	0
discourage	0	0	1	0	1	0
discreet	0	0	0	0	0	1
discretion	0	0	0	1	0	1
discriminate	1	0	0	0	1	0
discrimination	1	0	1	0	1	0
disdain	1	0	0	0	0	0
disease	1	0	1	0	1	0
diseased	0	0	1	0	1	0
disembodied	0	0	1	0	1	0
disfigured	1	0	1	0	1	0
disgrace	1	0	0	0	1	0
disgraced	1	0	0	0	1	0
disgraceful	1	0	0	0	0	0
disgruntled	1	0	0	0	1	0
disgust	1	0	1	0	1	0
disgusting	1	0	1	0	0	0
disheartened	0	0	0	0	1	0
disheartening	0	0	0	0	1	0
dishonest	1	0	0	0	1	0
dishonor	1	0	1	0	1	0
disillusionment	1	0	0	0	1	0
disinformation	1	0	1	0	0	0
disintegrate	0	0	1	0	0	0
dislike	1	0	0	0	0	0
disliked	1	0	0	0	1	0
dislocated	1	0	1	0	1	0
dismal	0	0	1	0	1	0
dismay	1	0	1	0	1	1
dismemberment	0	0	1	0	1	0
dismissal	1	0	1	0	1	0
disobedience	1	0	0	0	0	0
disobedient	1	0	0	0	0	0
disobey	1	0	0	0	0	0
disorder	0	0	1	0	0	0
disparage	1	0	0	0	1	0
disparaging	1	0	0	0	1	0
disparity	1	0	0	0	1	0
dispassionate	0	0	0	0	1	0
dispel	0	0	0	0	1	0
displaced	1	0	1	0	1	0
displeased	1	0	1	0	1	0
disposed	0	0	0	1	0	1
dispossessed	1	0	1	0	1	0
dispute	1	0	0	0	0	0
disqualified	1	0	0	0	1	0
disqualify	0	0	0	0	1	0
disreputable	1	0	1	0	0	0
disrespect	1	0	0	0	0	0
disrespectful	1	0	1	0	1	0
disruption	1	0	1	0	0	0
dissension	1	0	0	0	0	0
disservice	1	0	0	0	1	0
dissident	1	0	1	0	0	0
dissolution	1	0	1	0	1	0
dissonance	1	0	0	0	0	0
distracted	1	0	0	0	0	0
distracting	1	0	0	0	0	1
distraught	0	0	0	0	1	0
distress	1	0	1	0	1	0
distressed	0	0	1	0	0	0
distressing	1	0	1	0	0	0
distrust	1	0	1	0	0	0
disturbance	1	0	1	0	1	0
disturbed	1	0	0	0	1	0
disused	1	0	0	0	0	0
ditty	0	1	0	0	0	0
divan	0	0	0	1	0	0
divination	0	0	0	0	0	1
divorce	1	0	1	1	1	0
doctor	0	0	0	1	0	0
doctrine	0	0	0	1	0	0
dogma	0	0	0	1	0	0
doldrums	0	0	0	0	1	0
dole	0	0	0	0	1	0
doll	0	1	0	0	0	0
dolor	0	0	0	0	1	0
dolphin	0	1	0	1	0	0
dominant	0	0	1	0	0	0
dominate	1	0	1	0	0	0
domination	1	0	1	0	1	0
dominion	0	0	1	1	0	0
don	0	0	0	1	0	0
doom	0	0	1	0	0	0
doomed	0	0	1	0	1	0
doomsday	1	0	1	0	1	1
doubt	0	0	1	1	1	0
doubtless	0	0	0	1	0	0
dove	0	1	0	1	0	1
downfall	0	0	1	0	1	0
downright	0	0	0	1	0	0
drab	0	0	0	0	1	0
draft	0	0	0	0	0	1
dragon	0	0	1	0	0	0
dread	0	0	1	0	0	1
dreadful	1	0	1	0	1	1
dreadfully	0	0	1	0	1	0
dreary	0	0	0	0	1	0
drown	0	0	1	0	1	0
drugged	0	0	0	0	1	0
dubious	0	0	1	1	0	0
duel	1	0	1	0	0	1
dull	0	0	0	0	1	0
dumps	1	0	0	0	1	0
dungeon	0	0	1	0	0	0
dupe	1	0	0	0	0	0
duplicity	1	0	0	0	0	0
durability	0	0	0	1	0	0
durable	0	0	0	1	0	0
duress	1	0	1	0	1	0
dutiful	0	0	0	1	0	1
dwarfed	0	0	1	0	1	0
dying	1	0	1	0	1	0
dysentery	0	0	0	0	1	0
eager	0	1	0	1	0	1
eagerness	0	1	0	1	0	1
eagle	0	0	0	1	0	0
earthquake	1	0	1	0	1	0
economy	0	0	0	1	0	0
ecstasy	0	1	0	0	0	1
ecstatic	0	1	0	0	0	1
edict	0	0	1	0	0	0
edification	0	1	0	1	0	1
edition	0	0	0	0	0	1
educational	0	0	0	1	0	0
eel	0	0	1	0	0	0
effective	0	0	0	1	0	0
efficient	0	0	0	1	0	1
effigy	1	0	0	0	0	0
egregious	1	0	0	0	0	0
ejaculation	0	1	0	1	0	1
elated	0	1	0	0	0	0
elbow	1	0	0	0	0	0
elder	0	0	0	1	0	0
elders	0	0	0	1	0	0
elect	0	0	0	1	0	0
electorate	0	0	0	1	0	0
electric	0	1	0	0	0	0
elegance	0	1	0	1	0	1
elegant	0	1	0	0	0	0
elevation	0	1	1	1	0	1
elf	1	0	1	0	0	0
elimination	1	0	1	0	1	0
elite	0	1	0	1	0	1
elucidate	0	0	0	1	0	0
emaciated	0	0	1	0	1	0
emancipation	0	1	0	0	0	1
embarrass	0	0	0	0	1	0
embarrassment	0	0	1	0	1	0
embolism	0	0	1	0	1	0
embrace	0	1	0	1	0	1
emergency	0	0	1	0	1	0
eminence	0	0	0	1	0	0
emphasize	0	0	0	1	0	0
employ	0	0	0	1	0	0
emptiness	0	0	0	0	1	0
enable	0	0	0	1	0	0
enablement	0	0	0	1	0	0
enchant	0	1	0	0	0	1
enchanted	0	1	0	1	0	0
enchanting	0	1	0	0	0	1
encourage	0	1	0	1	0	0
encroachment	0	0	1	0	0	0
encumbrance	1	0	1	0	1	0
encyclopedia	0	0	0	1	0	0
endanger	0	0	1	0	0	1
endangered	0	0	1	0	0	0
endeavor	0	0	0	0	0	1
endemic	0	0	1	0	1	0
endless	1	1	1	1	1	0
endocarditis	0	0	1	0	1	0
endow	0	0	0	1	0	0
endowment	0	0	0	1	0	0
enemy	1	0	1	0	0	0
enforce	1	0	1	0	0	0
engaged	0	1	0	1	0	1
engaging	0	1	0	1	0	0
engulf	0	0	0	0	0	1
enigmatic	0	0	1	0	0	0
enjoy	0	1	0	1	0	1
enjoying	0	1	0	1	0	1
enlighten	0	1	0	1	0	0
enlightenment	0	1	0	1	0	0
enliven	0	1	0	1	0	0
enmity	1	0	1	0	1	0
enroll	0	0	0	1	0	1
ensemble	0	0	0	1	0	0
enslaved	1	0	1	0	1	0
entangled	1	0	1	0	1	0
entertain	0	1	0	0	0	0
entertained	0	1	0	0	0	0
entertaining	0	1	0	0	0	1
entertainment	0	1	0	1	0	1
enthusiasm	0	1	0	0	0	1
enthusiast	0	1	0	0	0	1
entrust	0	0	0	1	0	0
epidemic	1	0	1	0	1	1
episcopal	0	0	0	1	0	0
epitaph	0	0	0	0	1	0
equality	0	1	0	1	0	0
eradicate	1	0	0	0	0	0
eradication	1	0	1	0	0	0
erase	0	0	1	0	0	0
erotic	0	1	0	1	0	1
errand	0	0	0	1	0	1
error	0	0	0	0	1	0
erupt	1	0	0	0	0	0
eruption	1	0	1	0	0	0
escalate	1	0	0	0	0	0
escape	0	0	1	0	0	1
escaped	0	0	1	0	0	0
eschew	1	0	0	0	1	0
escort	0	0	0	1	0	0
establish	0	0	0	1	0	0
established	0	1	0	0	0	0
esteem	0	1	0	1	1	0
ethereal	0	0	1	0	0	0
euthanasia	0	0	1	0	1	0
evacuate	0	0	1	0	0	0
evade	1	0	1	0	0	0
evanescence	0	0	0	0	1	0
evasion	0	0	1	0	1	0
eventual	0	0	0	0	0	1
eventuality	0	0	1	0	0	1
evergreen	0	1	0	1	0	0
evict	0	0	0	0	1	0
eviction	1	0	1	0	1	0
evident	0	0	0	1	0	0
evil	1	0	1	0	1	0
exacerbation	1	0	1	0	0	0
exaggerate	1	0	0	0	0	0
exalt	0	1	0	1	0	1
exaltation	0	1	0	1	0	0
exalted	0	1	0	1	0	0
examination	0	0	1	0	0	0
exasperation	1	0	0	0	0	0
excavation	0	0	0	0	0	1
exceed	0	1	0	0	0	1
excel	0	1	0	1	0	1
excellence	0	1	0	1	0	0
excellent	0	1	0	1	0	0
exchange	0	0	0	1	0	0
excitation	1	1	1	0	0	1
excite	1	1	1	0	0	1
excited	0	1	0	1	0	1
excitement	0	1	0	0	0	1
exciting	0	1	0	0	0	1
excluded	0	0	0	0	1	0
excluding	0	0	0	0	1	0
exclusion	0	0	1	0	1	0
excruciating	0	0	1	0	0	0
execution	1	0	1	1	1	0
executioner	1	0	1	0	1	0
executor	0	0	0	1	0	0
exhausted	0	0	0	0	1	0
exhaustion	0	0	0	0	1	1
exhaustive	0	0	0	1	0	0
exhilaration	0	1	0	0	0	0
exigent	0	0	1	0	0	1
exile	1	0	1	0	1	0
exorcism	0	0	1	0	1	0
expect	0	0	0	1	0	1
expectancy	0	0	0	0	0	1
expectant	0	0	0	0	0	1
expectation	0	0	0	0	0	1
expected	0	0	0	0	0	1
expecting	0	0	0	0	0	1
expedient	0	1	0	1	0	0
expedition	0	0	0	0	0	1
expel	1	0	1	0	1	0
experienced	0	0	0	1	0	0
experiment	0	0	0	0	0	1
expert	0	0	0	1	0	0
expertise	0	0	0	1	0	0
expire	0	0	0	0	1	0
explain	0	0	0	1	0	0
expletive	1	0	0	0	0	0
explode	1	0	1	0	1	0
explore	0	0	0	0	0	1
explosion	0	0	1	0	0	0
explosive	1	0	1	0	0	1
expose	0	0	1	0	0	1
expulsion	1	0	1	0	1	0
exquisite	0	1	0	0	0	0
exterminate	0	0	1	0	1	0
extermination	1	0	1	0	0	0
extinct	0	0	0	0	1	0
extinguish	1	0	0	0	0	0
extrajudicial	0	0	1	0	0	0
extricate	0	0	0	0	0	1
exuberance	0	1	0	0	0	0
eyewitness	0	0	0	1	0	0
fabrication	0	0	0	1	0	0
fact	0	0	0	1	0	0
facts	0	0	0	1	0	0
faculty	0	0	0	1	0	0
failing	1	0	1	0	1	1
failure	0	0	1	0	1	0
fain	0	1	0	1	0	1
fainting	0	0	1	0	1	0
fairly	0	0	0	1	0	0
faith	0	1	0	1	0	1
faithful	0	0	0	1	0	0
faithless	0	0	0	0	1	0
fall	0	0	0	0	1	0
fallacious	1	0	0	0	0	0
falling	0	0	0	0	1	0
falsehood	1	0	0	1	0	0
falsification	1	0	0	0	0	0
falter	0	0	1	0	0	0
familiar	0	0	0	1	0	0
familiarity	0	1	0	1	0	1
famine	0	0	0	0	1	0
fanaticism	0	0	1	0	0	0
fancy	0	1	0	0	0	1
fanfare	0	1	0	0	0	1
fang	0	0	1	0	0	0
fangs	0	0	1	0	0	0
farm	0	0	0	0	0	1
fasting	0	0	0	0	1	0
fat	0	0	0	0	1	0
fatal	1	0	1	0	1	0
fatality	0	0	1	0	1	0
fate	0	0	0	0	0	1
father	0	0	0	1	0	0
fatigued	0	0	0	0	1	0
fatty	0	0	0	0	1	0
fault	0	0	0	0	1	0
faultless	0	0	0	1	0	0
favorable	0	1	0	1	0	1
favorite	0	1	0	1	0	0
fear	1	0	1	0	0	0
fearful	0	0	1	0	1	0
fearfully	0	0	1	0	1	0
fearing	0	0	1	0	0	0
fearless	0	0	1	0	0	0
feat	0	1	0	0	0	1
fee	1	0	0	0	0	0
feeble	0	0	0	0	1	0
feeling	1	1	1	1	1	1
felicity	0	1	0	0	0	0
fell	0	0	0	0	1	0
fellow	0	0	0	1	0	0
felon	0	0	1	0	0	0
fenced	1	0	0	0	0	0
fender	0	0	0	1	0	0
ferment	0	0	0	0	0	1
fermentation	0	0	0	0	0	1
ferocious	1	0	1	0	0	0
ferocity	1	0	0	0	0	0
fervor	1	1	0	0	0	0
festival	0	1	0	0	0	1
festive	0	1	0	0	0	0
fete	0	1	0	0	0	1
feud	1	0	0	0	0	0
feudalism	1	0	0	0	1	0
fever	0	0	1	0	0	0
fib	1	0	0	0	0	0
fidelity	0	1	0	1	0	0
fiend	1	0	1	0	0	0
fierce	1	0	1	0	0	0
fiesta	0	1	0	1	0	1
fight	1	0	1	0	0	0
fighting	1	0	0	0	0	0
fill	0	0	0	1	0	0
finally	0	1	0	1	0	1
fire	0	0	1	0	0	0
firearms	1	0	1	0	0	0
fireman	0	0	0	1	0	0
firmness	0	0	0	1	0	0
firstborn	0	1	0	1	0	1
fits	1	0	0	0	0	0
fitting	0	1	0	1	0	1
fixed	0	0	0	1	0	0
flaccid	0	0	0	0	1	0
flagrant	1	0	0	0	0	0
flagship	0	0	0	1	0	0
flange	0	0	0	1	0	0
flattering	0	1	0	0	0	0
flaw	0	0	0	0	1	0
fled	0	0	1	0	0	0
flee	0	0	1	0	0	0
fleece	1	0	0	0	1	0
flinch	0	0	1	0	1	1
flirt	0	1	0	1	0	1
flog	1	0	1	0	1	0
flood	0	0	1	0	0	0
flop	0	0	0	0	1	0
flounder	0	0	1	0	1	0
flu	0	0	1	0	0	0
fluctuation	1	0	1	0	0	0
flying	0	0	1	0	0	0
foe	1	0	1	0	0	0
follower	0	0	0	1	0	0
fondness	0	1	0	0	0	0
food	0	1	0	1	0	0
football	0	1	0	0	0	1
footing	0	0	0	1	0	0
foray	1	0	0	0	0	0
forbid	0	0	0	0	1	0
forbidding	1	0	1	0	0	0
force	1	0	1	0	0	0
forced	0	0	1	0	0	0
forcibly	1	0	1	0	0	0
forearm	1	0	0	0	0	1
foreboding	0	0	1	0	0	1
forecast	0	0	0	1	0	1
foreclose	0	0	1	0	1	0
forefathers	0	1	0	1	0	0
foreigner	0	0	1	0	0	0
foresee	0	0	0	1	0	1
foreseen	0	0	0	0	0	1
foresight	0	0	0	1	0	1
forewarned	0	0	1	0	0	1
forfeit	1	0	0	0	1	0
forfeiture	0	0	1	0	1	0
forgiving	0	0	0	1	0	0
forgotten	0	0	1	0	1	0
forlorn	0	0	0	0	1	0
formality	0	0	0	1	0	0
formative	0	0	0	1	0	0
formidable	0	0	1	0	0	0
forming	0	0	0	0	0	1
formula	0	0	0	1	0	0
forsake	0	0	0	0	1	0
forsaken	1	0	0	0	1	0
fort	0	0	0	1	0	0
fortitude	0	1	0	1	0	0
fortress	0	0	1	1	1	0
fortune	0	1	0	1	0	1
foul	1	0	1	0	0	0
found	0	1	0	1	0	0
fragile	0	0	1	0	1	0
frailty	0	0	0	0	1	0
framework	0	0	0	1	0	0
frank	0	0	0	1	0	0
frankness	0	0	0	1	0	0
frantic	0	0	1	0	0	1
fraternal	0	1	0	1	0	0
fraud	1	0	0	0	0	0
fraudulent	1	0	0	0	0	0
fraught	0	0	1	0	1	0
frayed	0	0	0	0	1	0
freakish	0	0	1	0	0	0
freedom	0	1	0	1	0	0
freely	0	1	0	1	0	0
frenetic	1	0	1	0	0	0
frenzied	1	0	1	0	0	0
fret	0	0	1	0	0	0
friction	1	0	0	0	0	0
friend	0	1	0	1	0	0
friendliness	0	1	0	1	0	0
friendly	0	1	0	1	0	1
friendship	0	1	0	1	0	0
frigate	0	0	1	0	0	0
fright	0	0	1	0	0	0
frighten	0	0	1	0	1	0
frightened	0	0	1	0	0	0
frightful	1	0	1	0	1	0
frisky	0	1	0	0	0	1
frolic	0	1	0	0	0	0
frown	0	0	0	0	1	0
frowning	1	0	0	0	1	0
fruitless	0	0	0	0	1	0
frustrate	1	0	0	0	1	0
frustrated	1	0	0	0	0	0
frustration	1	0	0	0	0	0
fugitive	1	0	1	1	1	0
fulfill	0	1	0	0	0	0
fulfillment	0	1	0	1	0	1
fully	0	0	0	1	0	0
fuming	1	0	0	0	0	0
fun	0	1	0	0	0	1
fundamental	0	0	0	1	0	0
funeral	0	0	0	0	1	0
funk	0	0	0	0	1	0
furious	1	0	0	0	0	0
furiously	1	0	0	0	0	0
furnace	1	0	0	0	0	0
furor	1	0	0	0	0	0
furrow	0	0	0	0	1	0
fury	1	0	1	0	1	0
fuse	0	0	0	1	0	0
fuss	1	0	0	0	1	0
futile	0	0	0	0	1	0
gage	0	0	0	1	0	0
gain	0	1	0	0	0	1
gall	1	0	0	0	0	0
gallows	1	0	1	0	1	0
gambler	0	0	0	0	0	1
gambling	0	0	0	0	0	1
gang	1	0	1	0	0	0
garden	0	1	0	0	0	0
garrison	0	0	0	1	0	0
gash	0	0	1	0	0	0
gasping	0	0	1	0	0	0
gate	0	0	0	1	0	0
gateway	0	0	0	1	0	0
gauging	0	0	0	1	0	0
gazette	0	0	0	1	0	0
gem	0	1	0	0	0	0
general	0	0	0	1	0	0
generosity	0	1	0	1	0	1
generous	0	1	0	1	0	0
genial	0	1	0	0	0	0
gent	1	0	1	0	0	0
gentleman	0	0	0	1	0	0
gentry	0	0	0	1	0	0
genuine	0	0	0	1	0	0
geriatric	0	0	0	0	1	0
germ	0	0	0	0	0	1
germination	0	0	0	0	0	1
ghastly	0	0	1	0	0	0
ghetto	0	0	1	0	1	0
ghost	0	0	1	0	0	0
ghostly	0	0	1	0	0	0
giant	0	0	1	0	0	0
gibberish	1	0	0	0	0	0
gift	0	1	0	0	0	1
giggle	0	1	0	0	0	0
girder	0	0	0	1	0	0
glad	0	1	0	0	0	1
gladiator	0	0	1	0	0	0
gladness	0	1	0	0	0	0
glare	1	0	1	0	0	0
glaring	1	0	0	0	0	0
glee	0	1	0	0	0	0
glide	0	1	0	0	0	1
glimmer	0	1	0	0	0	1
glitter	0	1	0	0	0	0
gloom	0	0	0	0	1	0
gloomy	0	0	0	0	1	0
glorification	0	1	0	0	0	0
glorify	0	1	0	1	0	1
glory	0	1	0	1	0	1
glow	0	1	0	1	0	1
glum	0	0	0	0	1	0
gnome	1	0	1	0	0	0
goblin	0	0	1	0	0	0
god	0	1	1	1	0	1
godless	1	0	0	0	0	0
godly	0	1	0	1	0	0
godsend	0	1	0	0	0	0
gonorrhea	1	0	1	0	1	0
good	0	1	0	1	0	1
goodness	0	1	0	1	0	1
gore	1	0	1	0	1	0
gorgeous	0	1	0	0	0	0
gory	1	0	1	0	1	0
gospel	0	0	0	1	0	0
govern	0	0	0	1	0	0
governess	0	0	0	1	0	0
government	0	0	1	0	0	0
governor	0	0	0	1	0	0
grab	1	0	0	0	0	0
gradual	0	0	0	0	0	1
graduation	0	1	1	1	0	1
grammar	0	0	0	1	0	0
grandchildren	0	1	0	1	0	1
grandfather	0	0	0	1	0	0
grant	0	1	0	1	0	1
grasping	0	0	0	0	0	1
grated	1	0	0	0	0	0
gratify	0	1	0	0	0	0
grating	1	0	0	0	0	0
gratitude	0	1	0	0	0	0
grave	0	0	1	0	1	0
gravitate	0	0	0	0	0	1
gray	0	0	0	0	1	0
greatness	0	1	0	1	0	0
greed	1	0	0	0	0	0
green	0	1	0	1	0	0
grenade	0	0	1	0	0	0
grief	0	0	0	0	1	0
grievance	1	0	0	0	1	0
grieve	0	0	1	0	1	0
grievous	1	0	1	0	1	0
grim	1	0	1	0	1	1
grin	0	1	0	1	0	1
grisly	0	0	1	0	0	0
grit	0	0	0	1	0	0
grizzly	0	0	1	0	0	0
groan	0	0	0	0	1	0
grope	1	0	1	0	0	0
ground	0	0	0	1	0	0
grounded	0	0	1	0	1	0
grow	0	1	0	1	0	1
growl	1	0	1	0	0	0
growling	1	0	1	0	0	0
grudge	1	0	0	0	0	0
gruff	1	0	0	0	0	0
grumble	1	0	0	0	0	0
grumpy	1	0	0	0	1	0
guarantee	0	0	0	1	0	0
guard	0	0	1	1	0	0
guarded	0	0	0	1	0	0
guardian	0	0	0	1	0	0
guardianship	0	0	0	1	0	0
gubernatorial	0	0	0	1	0	0
guerilla	0	0	1	0	0	0
guidance	0	0	0	1	0	0
guide	0	0	0	1	0	0
guidebook	0	0	0	1	0	0
guillotine	1	0	1	0	1	1
guilt	0	0	0	0	1	0
guilty	1	0	0	0	1	0
